,reviewerID,asin,reviewerName,unixReviewTime,reviewText,stars_rating,reviewTime,summary,title,price,imUrl,brand,description,key,topics,url,sentiment,subjectivity,review_length
571,AAGEOTPAEUSBR,B00BGO0Q9O,"Rebecca W. ""Texas belle""",1405987200,"I am a professional horse trainer and so I get a lot of exercise from training young jumpers and giving lessons, not to mention keeping a 45 acre farm running.  It's amazing how the Fitbit can monitor how many calories a hard ride burns, just as easily as the walking, lifting and horse wrangling that I do on the farm.  I also have trouble sleeping, so I like to see how my sleep is averaging for the week.  The Fitbit has helped me lose weight, be more aware of how I take in calories and made it easy to get the necessary water for the day.  And it has all been very user friendly.  I recommend it to all my friends and family and they all thank me after their first 48 hours of use.",5,22.07.2014,Helps with all your fitness goals without being overly complicated,"Fitbit Flex Wireless Activity + Sleep Wristband, Black",92.85,http://ecx.images-amazon.com/images/I/21ukcP7LNVL._SX300_.jpg,Fitbit,,4833,love like best help_me,www.amazon.com/gp/profile/AAGEOTPAEUSBR,0.232142857,0.513690476,135
572,A31309VDL8A0Q4,B00BGO0Q9O,red lips,1404172800,"I ordered a new fitbit flex device, but apparently this has been used previously. In the midst of setting up, I found out somehow the Fitbit determined that I had burned 3,385 calories this week (i.e. Sun, Mon and tdoday Tue) with a daily average of 1,152 calories... and last week i burned about 1200 calories a day.I'm utterly lost as to how this could have occurred before i even started wearing my very first fitbit flex?",3,01.07.2014,order a new flex but received an used one!,"Fitbit Flex Wireless Activity + Sleep Wristband, Black",92.85,http://ecx.images-amazon.com/images/I/21ukcP7LNVL._SX300_.jpg,Fitbit,,4834,goal lose calorie food exercise,www.amazon.com/gp/profile/A31309VDL8A0Q4,0.024337121,0.358901515,77
573,A2MX11ATX7ZCRY,B00BGO0Q9O,Rene Ballew Carlson,1403913600,Love it! I walked so much more now that I am aware of how much I am acyually walking! Love it!,5,28.06.2014,Love it,"Fitbit Flex Wireless Activity + Sleep Wristband, Black",92.85,http://ecx.images-amazon.com/images/I/21ukcP7LNVL._SX300_.jpg,Fitbit,,4845,love like best help_me,www.amazon.com/gp/profile/A2MX11ATX7ZCRY,0.45,0.43,21
574,A1YSZ0RGJA62QM,B00BGO0Q9O,Resett_de,1403568000,The fitbit will not charge and fitbit support keeps quoting me the online trouble shooting steps. I have gone through these steps multiple times and it really doesn't help to have the steps copy and pasted back to me.,1,24.06.2014,Will not charge!,"Fitbit Flex Wireless Activity + Sleep Wristband, Black",92.85,http://ecx.images-amazon.com/images/I/21ukcP7LNVL._SX300_.jpg,Fitbit,,4853,charging battery,www.amazon.com/gp/profile/A1YSZ0RGJA62QM,0,0.1,39
575,A380KZIT0IY5PJ,B00BGO0Q9O,"Rhett ""travel lover""",1405900800,"As described by others, it is just a pedometer -- any other activity will not be accurately represented.  Also, the wristband split after only 3 weeks of use so I'm on the 2nd already.  Nevertheless, it's a good product overall because it makes you more conscious about getting exercise everyday.",3,21.07.2014,it's a good product overall because it makes you more conscious about ...,"Fitbit Flex Wireless Activity + Sleep Wristband, Black",92.85,http://ecx.images-amazon.com/images/I/21ukcP7LNVL._SX300_.jpg,Fitbit,,4864,activity-tracking running calories,www.amazon.com/gp/profile/A380KZIT0IY5PJ,0.152777778,0.467592593,50
576,AFJY0RTWEVQNQ,B00BGO0Q9O,Richard Hamet,1403913600,Out 100 bucks. The thing never charged after a week. Sent complaints but nothing helped. Difficult to snap on. Total instructions online. This is one of my biggest buyer remorse.  Buy if you want.  Why did I fall for the hype?,1,28.06.2014,Worthless.,"Fitbit Flex Wireless Activity + Sleep Wristband, Black",92.85,http://ecx.images-amazon.com/images/I/21ukcP7LNVL._SX300_.jpg,Fitbit,,4884,data use monitor information,www.amazon.com/gp/profile/AFJY0RTWEVQNQ,-0.25,0.875,41
577,A28ZRUL92XG7D9,B00BGO0Q9O,Richard Lam,1405728000,Loved my Flex...but had to exchange after 3 mo when I started to get a rash from wearing it. I had been familiar with the recall for the Force but had never heard issues with the Flex. It seemed like the warmer weather and additional perspiration were a problem. Very happy with customer service I received and I was offered an immediate exchange or refund. Traded for a &#34;One&#34; which is great.,3,19.07.2014,Loved my Flex,"Fitbit Flex Wireless Activity + Sleep Wristband, Black",92.85,http://ecx.images-amazon.com/images/I/21ukcP7LNVL._SX300_.jpg,Fitbit,,4888,return customer_service replace,www.amazon.com/gp/profile/A28ZRUL92XG7D9,0.71875,0.7625,72
578,A2WAV5W3EVDEY6,B00BGO0Q9O,Rich Grebel,1405209600,"i would give it a five.Have some trouble getting in the &#34;sleep Mode&#34;RG, SD",4,13.07.2014,Four Stars,"Fitbit Flex Wireless Activity + Sleep Wristband, Black",92.85,http://ecx.images-amazon.com/images/I/21ukcP7LNVL._SX300_.jpg,Fitbit,,4895,features other,www.amazon.com/gp/profile/A2WAV5W3EVDEY6,-0.2,0.2,14
579,AKKI9MTCB2M5I,B00BGO0Q9O,RickNStl,1403913600,"We are up to our third fitbit.  The first one disappeared out of it's holster so we cautiously bought a second.  The fitbit is a fine piece of hardware though the battery technology must be two generations old--we really should be able to get a week or more on a single charge.  Probably the best benefit is that it makes you focus on fitness--what you eat and how much you move.The iOS app is average--clearly not a highlight of the fitbit and the iPad version is just a double-sized iPhone app.  It's nice that you can sync up via Bluetooth to get instant readouts but  that doesn't make up for the poor user interface and the difficulty in finding things in the app.  If someone comes along with a comparable fitness monitor but a good iOS app, I'll be making a change immediately because the real value of the fitbit is in the information that you get out of it, and the app is a key interface.The sleep monitor function is the most frustrating part of the fitbit.  Its never clear whether the fitbit is in sleep mode or that you've woken it up in the morning.  When it works, it works fine.  But more than half the time I end up with either 16 hours of sleep (with 9 hours of awake or restlessness) or 0 hours of sleep.  It's inconceivable why they can't use the LED lights to provide a more intuitive display for the sleep mode.I recommend the fitbit as a good tool for losing weight and staying fit, and avoiding the sedentary lifestyle that an office job produces.  As I said, we liked it enough to buy a third one and that's because they are the best player in the game.  However, once someone nails the iOS software side of fitness trackers, you'll see a real category killer and that will be the new recommendation.",3,28.06.2014,Fine fitness tracker -- poor software,"Fitbit Flex Wireless Activity + Sleep Wristband, Black",92.85,http://ecx.images-amazon.com/images/I/21ukcP7LNVL._SX300_.jpg,Fitbit,,4901,data use monitor information,www.amazon.com/gp/profile/AKKI9MTCB2M5I,0.250987554,0.445119724,319
580,AQUT0L5OCKBT8,B00BGO0Q9O,Rick Soulsby,1405641600,It works &#34;as advertised&#34; and if you input your dietary and activity info it's a useful conditioning and weight loss tool.,4,18.07.2014,... you input your dietary and activity info it's a useful conditioning and weight loss tool,"Fitbit Flex Wireless Activity + Sleep Wristband, Black",92.85,http://ecx.images-amazon.com/images/I/21ukcP7LNVL._SX300_.jpg,Fitbit,,4903,activity-tracking running calories,www.amazon.com/gp/profile/AQUT0L5OCKBT8,0.3,0,21
581,A1T2LLJJR78XQR,B00BGO0Q9O,Rick Staples,1403654400,"The unit is good, the band broke in less than a week. The fitbit works wonderfully, the wristband if CHEAP!",3,25.06.2014,Fit Bit,"Fitbit Flex Wireless Activity + Sleep Wristband, Black",92.85,http://ecx.images-amazon.com/images/I/21ukcP7LNVL._SX300_.jpg,Fitbit,,4904,charging battery,www.amazon.com/gp/profile/A1T2LLJJR78XQR,0.508333333,0.591666667,20
582,A1JVMBFPI6RGM0,B00BGO0Q9O,Rik D,1403827200,"Good activity tracker with a well rounded iOS app; while it lasts.  I so wish it had a clock, maybe it could even just flash lights to tell me the hour & 1/4 hr?  However, the band is the fatal flaw; Falls off constantly.  Took only 2 weeks for me to permanently loose it somewhere in the US customs process at the airport...can't exactly trace my steps there.Fitbit shipped me a replacement one.  I'm hoping it was a defective band on the first one.",4,27.06.2014,"Okay tracker, but beware: the strap is not secure.","Fitbit Flex Wireless Activity + Sleep Wristband, Black",92.85,http://ecx.images-amazon.com/images/I/21ukcP7LNVL._SX300_.jpg,Fitbit,,4907,band fall_off wrist,www.amazon.com/gp/profile/A1JVMBFPI6RGM0,0.187179487,0.464316239,84
583,A1IX272PKI4T6O,B00BGO0Q9O,Riley C. Barton,1404950400,Loved this little thing for the 2 months it worked.  But now it doesn't hold a charge and is just $110 bracelet.  Hopefully others don't experience this.,1,10.07.2014,Loved this little thing for the 2 months it worked,"Fitbit Flex Wireless Activity + Sleep Wristband, Black",92.85,http://ecx.images-amazon.com/images/I/21ukcP7LNVL._SX300_.jpg,Fitbit,,4908,return customer_service replace,www.amazon.com/gp/profile/A1IX272PKI4T6O,0.25625,0.65,27
584,A6A0JH0ZN7QKE,B00BGO0Q9O,Rita,1405036800,This was a gift for my daughter and she was very pleased to get it.,5,11.07.2014,... a gift for my daughter and she was very pleased to get it,"Fitbit Flex Wireless Activity + Sleep Wristband, Black",92.85,http://ecx.images-amazon.com/images/I/21ukcP7LNVL._SX300_.jpg,Fitbit,,4913,love like best help_me,www.amazon.com/gp/profile/A6A0JH0ZN7QKE,0.65,1,15
585,AME2D4HC0F2BV,B00BGO0Q9O,Robert L. Snyder,1405382400,"This is the first fitness related product that I've actually gotten value out of. Wearing the fit bit is unobtrusive, and really does motivate me to take positive action. The web site - even the non-premium, free to use version - has everything I need to track activity, food, weight, mood, sleep, etc. Excellent product.",5,15.07.2014,Excellent product.,"Fitbit Flex Wireless Activity + Sleep Wristband, Black",92.85,http://ecx.images-amazon.com/images/I/21ukcP7LNVL._SX300_.jpg,Fitbit,,4956,data use monitor information,www.amazon.com/gp/profile/AME2D4HC0F2BV,0.286363636,0.430976431,55
586,A2673QBNJOH23X,B00BGO0Q9O,Robert Nowacek,1405036800,"The product performs as advertised, but --- Smiley Faces,? Fireworks?, 79K+ friends?, Badges? --- Clearly they are focused on the youth generation set in the market or youth wantabees or childish adults.  But I can do without the arm waving, shouting, thataboys, every time I pass a particular objective.  I will continue to use the product until I can find and adult version with similar functionality.  Maybe the company might want to think about providing an adult version as well as their current kids&#8217; version.",2,11.07.2014,"The product performs as advertised, but --- Smiley Faces ...","Fitbit Flex Wireless Activity + Sleep Wristband, Black",92.85,http://ecx.images-amazon.com/images/I/21ukcP7LNVL._SX300_.jpg,Fitbit,,4959,data use monitor information,www.amazon.com/gp/profile/A2673QBNJOH23X,0.033333333,0.377083333,85
587,A1EEBAUSFEVOXM,B00BGO0Q9O,Robert V,1404432000,"I have used it everyday since day 1 and am very happy with the accuracy and battery life. Very light weight, most of the time I don't even know it's there .",5,04.07.2014,A must have,"Fitbit Flex Wireless Activity + Sleep Wristband, Black",92.85,http://ecx.images-amazon.com/images/I/21ukcP7LNVL._SX300_.jpg,Fitbit,,4961,features other,www.amazon.com/gp/profile/A1EEBAUSFEVOXM,0.455,0.7525,32
588,A3LQV6JB860YYF,B00BGO0Q9O,Robert Wheat,1404000000,keeps me focused!,5,29.06.2014,Five Stars,"Fitbit Flex Wireless Activity + Sleep Wristband, Black",92.85,http://ecx.images-amazon.com/images/I/21ukcP7LNVL._SX300_.jpg,Fitbit,,4963,charging battery,www.amazon.com/gp/profile/A3LQV6JB860YYF,0,0,3
589,A348Q5FH5UBY84,B00BGO0Q9O,rob,1404864000,"Very cool and simple device. Tracks your steps, active minutes, and calories burned. The real purpose of this is to simply get you moving since you have to report to yourself. The sleep tracking is very simple, don't expect much.",5,09.07.2014,simple but effective,"Fitbit Flex Wireless Activity + Sleep Wristband, Black",92.85,http://ecx.images-amazon.com/images/I/21ukcP7LNVL._SX300_.jpg,Fitbit,,4969,activity-tracking running calories,www.amazon.com/gp/profile/A348Q5FH5UBY84,0.103095238,0.44622449,40
590,A14M5CPBQW6198,B00BGO0Q9O,Robin G,1405468800,"I have owned the Fitbit Flex for almost 2 months now.  I was a bit apprehensive about buying it but figured that it was worth a try.  My purpose of buying this was to monitor how many steps I take a day.  I have a &#34;desk job&#34; and worry that I do not get enough exercise.  I set my goal for 10,000 steps a day.  I know that I will not reach my goal with the job that I have, so I also walk on the treadmill at least 4 miles a day.  This combined with my normal walking puts me well over 10,000 steps per day.  I also use the dashboard to log my sleep.  It is great to know how many hours of &#34;true&#34; sleep you actually get in a night.  I have from time to time logged my weight but do not want to focus on this.  It also has the great feature that you can log your food.  I currently do not do this.  There is a &#34;calorie log&#34; on the dashboard as well.  I read a &#34;complaint&#34; the other day on another site that someone had gained weight while using one of these Fitbits.  She claimed that she thought that she could eat more because she saw that she had burned 2,000 calories already that day.  You have to have a little common sense when using any fitness tool.  When you breathe, you burn calories.  The calories that she had burned was no different then the calories that she had burned on a daily basis prior to buying the Fitbit.  This fitness tool is used to help you set goals and track these goals.  It is not a miracle tool that will cause you to lose weight just by wearing it!!!  Like anything else, you HAVE to exercise and you HAVE to eat right.  I love my Fitbit Flex and will continue to wear it day and night.",5,16.07.2014,A Great Fitness Tracking Tool!!!,"Fitbit Flex Wireless Activity + Sleep Wristband, Black",92.85,http://ecx.images-amazon.com/images/I/21ukcP7LNVL._SX300_.jpg,Fitbit,,4972,goal lose calorie food exercise,www.amazon.com/gp/profile/A14M5CPBQW6198,0.180169173,0.434774436,323
